1971,USA,CAN,BHS,CUB,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY,GBR,IRL,NLD,BEL,LUX,FRA,MCO,LIE,CHE,ESP,AND,PRT,DEU,POL,AUT,HUN,CZE,SVK,ITA,SMR,MLT,ALB,MNE,MKD,HRV,SRB,BIH,SVN,GRC,CYP,BGR,MDA,ROU,RUS,EST,LVA,LTU,UKR,BLR,ARM,GEO,AZE,FIN,SWE,NOR,DNK,ISL,CPV,STP,GNB,GNQ,GMB,MLI,SEN,BEN,MRT,NER,CIV,GIN,BFA,LBR,SLE,GHA,TGO,CMR,NGA,GAB,CAF,TCD,COG,COD,UGA,KEN,TZA,BDI,RWA,SOM,DJI,ETH,ERI,AGO,MOZ,ZMB,ZWE,MWI,ZAF,NAM,LSO,BWA,SWZ,MDG,COM,MUS,SYC,MAR,DZA,TUN,LBY,SDN,SSD,IRN,TUR,IRQ,EGY,SYR,LBN,JOR,ISR,SAU,YEM,KWT,BHR,QAT,ARE,OMN,AFG,TKM,TJK,KGZ,UZB,KAZ,CHN,MNG,TWN,PRK,KOR,JPN,IND,BTN,PAK,BGD,MMR,LKA,MDV,NPL,THA,KHM,LAO,VNM,MYS,SGP,BRN,PHL,IDN,TLS,AUS,PNG,NZL,VUT,SLB,KIR,TUV,FJI,TON,NRU,MHL,PLW,FSM,WSM
UGA,0.343544858,0.483660131,0.639344262,0.714285714,0.706051873,0.686375321,0.810810811,0.844827586,0.697201018,-2,0.734848485,-2,-2,-2,-2,0.827740492,-2,0.690647482,0.708333333,0.67804878,0.611940299,0.65990991,0.795061728,0.696470588,0.742152466,0.883449883,-2,0.781553398,0.847006652,0.677852349,0.621848739,0.637075718,0.773755656,0.731111111,0.642369021,0.373068433,0.578021978,0.468409586,0.424507659,0.438478747,0.375555556,-2,-2,-2,0.651006711,-2,0.454751131,0.379310345,0.658643326,0.586056645,0.651315789,-2,-2,0.455337691,-2,0.820971867,0.803448276,-2,-2,-2,0.88377193,-2,-2,0.66518847,0.859688196,0.650655022,-2,0.793258427,0.655021834,-2,-2,-2,0.654185022,0.662131519,-2,-2,-2,0.648471616,0.618736383,0.596949891,0.535947712,0.672897196,0.875,0.9,0.857142857,0.87664042,0.842553191,0.876126126,0.849438202,0.793764988,0.901149425,0.851415094,0.775555556,0.845238095,0.830882353,0.786729858,0.874371859,0.83632287,0.871853547,0.876126126,0.882352941,0.759206799,0.759459459,0.8775,0.881642512,0.824228029,-2,0.86622807,0.882222222,0.898190045,0.869074492,0.88647343,-2,0.875,-2,-2,0.846153846,0.885393258,-2,0.486111111,0.314655172,-2,0.771276596,0.830555556,0.755417957,0.832962138,0.805555556,0.845588235,-2,0.852112676,0.852422907,0.870824053,0.859090909,0.894977169,-2,0.81938326,0.752212389,0.858208955,0.884259259,0.872641509,0.8647343,0.842723005,0.510538642,0.8,0.902631579,0.9,0.846330275,0.853012048,0.868073879,0.853403141,0.865044248,-2,-2,-2,-2,-2,0.819078947,0.66004415,0.444444444,-2,-2,0.582056893,0.840707965,0.863247863,0.857798165,0.81294964,0.851441242,0.865248227,0.835820896,0.808988764,0.78539823,0.830409357,0.781407035,-2,0.850220264,0.807174888,-2,0.802721088,0.84463895,-2,0.606126915,0.79245283,0.600877193,-2,-2,-2,-2,0.723684211,-2,-2,-2,-2,-2,-2
KEN,0.346236559,0.540598291,0.648,0.668151448,0.742120344,0.734693878,0.875831486,0.891304348,0.7275,-2,0.765151515,-2,-2,-2,-2,0.870614035,-2,0.734741784,0.75,0.721822542,0.664215686,0.716814159,0.838630807,0.76744186,0.795604396,0.871264368,-2,0.828978622,0.862445415,0.692982456,0.685950413,0.690721649,0.766146993,0.773420479,0.701793722,0.406926407,0.63362069,0.523504274,0.47639485,0.497797357,0.383442266,-2,-2,-2,0.652747253,-2,0.483370288,0.440677966,0.620171674,0.647435897,0.617204301,-2,-2,0.512820513,-2,0.848866499,0.760273973,-2,-2,-2,0.843010753,-2,-2,0.679039301,0.881578947,0.614561028,-2,0.757709251,0.616702355,-2,-2,-2,0.615550756,0.626666667,-2,-2,-2,0.701716738,0.673076923,0.645299145,0.581196581,0.733333333,0.625,0.7,0.81981982,0.834625323,0.821276596,0.849557522,0.860619469,0.82464455,0.841269841,0.888372093,0.817391304,0.814553991,0.838942308,0.805104408,0.886419753,0.876379691,0.865771812,0.878318584,0.902004454,0.798882682,0.75066313,0.84729064,0.844868735,0.861826698,0.86622807,-2,0.850220264,0.841163311,0.875278396,0.866348449,-2,0.892778993,-2,-2,0.828125,0.859030837,-2,0.519125683,0.326359833,-2,0.813648294,0.85989011,0.824242424,0.840262582,0.914285714,0.842490842,-2,0.869767442,0.807775378,0.862445415,0.850446429,0.870246085,-2,0.853131749,0.766884532,0.811735941,0.85,0.846511628,0.861244019,0.845265589,0.535632184,0.804177546,0.852713178,0.861915367,0.841986456,0.853427896,0.85974026,0.83887468,0.843478261,-2,-2,-2,-2,-2,0.783870968,0.623376623,0.5,-2,-2,0.650214592,0.826086957,0.868347339,0.853273138,0.855072464,0.845652174,0.857142857,0.882352941,0.829268293,0.825708061,0.843304843,0.816377171,-2,0.872570194,0.828193833,-2,0.84,0.849785408,-2,0.677419355,0.867924528,0.668103448,-2,-2,-2,-2,0.792746114,-2,-2,-2,-2,-2,-2
TZA,0.322368421,0.488017429,0.658536585,0.759637188,0.684813754,0.67357513,0.813063063,0.875305623,0.697969543,-2,0.770992366,-2,-2,-2,-2,0.8098434,-2,0.689903846,0.691176471,0.653658537,0.598503741,0.652370203,0.760493827,0.712941176,0.732739421,0.89953271,-2,0.77184466,0.844789357,0.675555556,0.622222222,0.606299213,0.789115646,0.72,0.631221719,0.368653422,0.569230769,0.461873638,0.426695842,0.437219731,0.388888889,-2,-2,-2,0.648769575,-2,0.42760181,0.399141631,0.695842451,0.581699346,0.684210526,-2,-2,0.450980392,-2,0.814249364,0.863481229,-2,-2,-2,0.921052632,-2,-2,0.67405765,0.860619469,0.687772926,-2,0.823660714,0.687772926,-2,-2,-2,0.68722467,0.700680272,-2,-2,-2,0.641921397,0.62745098,0.596949891,0.540305011,0.680555556,1,1,0.872727273,0.921875,0.816239316,0.907657658,0.861297539,0.805755396,0.896313364,0.874407583,0.767184035,0.89047619,0.815533981,0.771428571,0.876574307,0.831838565,0.863636364,0.899103139,0.893424036,0.743661972,0.713513514,0.862155388,0.911057692,0.806682578,0.882222222,0.850220264,-2,0.904109589,0.832579186,0.925120773,-2,0.857142857,-2,-2,0.96875,0.939732143,-2,0.465373961,0.285714286,-2,0.75596817,0.814404432,0.74617737,0.853006682,0.942857143,0.852398524,-2,0.857476636,0.900881057,0.859688196,0.904545455,0.945454545,-2,0.825991189,0.767184035,0.905940594,0.902552204,0.913348946,0.840963855,0.831381733,0.491764706,0.822281167,0.925925926,0.906605923,0.848275862,0.860240964,0.868421053,0.885117493,0.853982301,-2,-2,-2,-2,-2,0.853896104,0.691629956,0.333333333,-2,-2,0.58643326,0.873614191,0.830028329,0.874715262,0.824817518,0.853982301,0.879432624,0.833333333,0.781531532,0.771618625,0.811594203,0.763819095,-2,0.860927152,0.778026906,-2,0.785067873,0.851203501,-2,0.60745614,0.75,0.60745614,-2,-2,-2,-2,0.727513228,-2,-2,-2,-2,-2,-2
BDI,0.345982143,0.495555556,0.575221239,0.75,0.694117647,0.665796345,0.801822323,0.851758794,0.678756477,-2,0.675,-2,-2,-2,-2,0.817767654,-2,0.689156627,0.690243902,0.660098522,0.603491272,0.652173913,0.773869347,0.697115385,0.732876712,0.882629108,-2,0.765432099,0.827664399,0.690205011,0.614084507,0.635416667,0.767123288,0.730769231,0.628440367,0.403153153,0.583892617,0.485587583,0.456570156,0.465909091,0.408577878,-2,-2,-2,0.650684932,-2,0.440092166,0.422018349,0.683741648,0.598669623,0.671875,-2,-2,0.483370288,-2,0.816753927,0.821428571,-2,-2,-2,0.890625,-2,-2,0.675675676,0.847727273,0.673333333,-2,0.821917808,0.675555556,-2,-2,-2,0.674887892,0.688221709,-2,-2,-2,0.646666667,0.620842572,0.594235033,0.538802661,0.671428571,1,1,0.855769231,0.901069519,0.820175439,0.885057471,0.839816934,0.785365854,0.8997669,0.842857143,0.776523702,0.887530562,0.812967581,0.782816229,0.853164557,0.827272727,0.860788863,0.874141876,0.884792627,0.747851003,0.716981132,0.867346939,0.877750611,0.803874092,0.898190045,0.841163311,0.904109589,-2,0.862068966,0.909090909,-2,0.847727273,-2,-2,0.909090909,0.919908467,-2,0.487394958,0.326271186,-2,0.753387534,0.82,0.751592357,0.839366516,0.9,0.861538462,-2,0.859188544,0.899103139,0.854875283,0.87037037,0.909090909,-2,0.821826281,0.763513514,0.908163265,0.886792453,0.891566265,0.838630807,0.823389021,0.485714286,0.821808511,0.914893617,0.902552204,0.841121495,0.841075795,0.878378378,0.860962567,0.856179775,-2,-2,-2,-2,-2,0.827118644,0.680898876,0.333333333,-2,-2,0.583518931,0.83972912,0.857142857,0.870892019,0.826771654,0.828828829,0.857487923,0.823529412,0.794520548,0.778781038,0.81305638,0.769820972,-2,0.842696629,0.781818182,-2,0.789838337,0.828507795,-2,0.611607143,0.787234043,0.606263982,-2,-2,-2,-2,0.706666667,-2,-2,-2,-2,-2,-2
RWA,0.382222222,0.554083885,0.680327869,0.687356322,0.784883721,0.730366492,0.856164384,0.860349127,0.728682171,-2,0.79389313,-2,-2,-2,-2,0.859410431,-2,0.742092457,0.76426799,0.729528536,0.644836272,0.69476082,0.845,0.750593824,0.79138322,0.860520095,-2,0.808353808,0.840807175,0.708144796,0.67877095,0.701058201,0.772413793,0.759009009,0.67281106,0.421875,0.654788419,0.540838852,0.501108647,0.518099548,0.387387387,-2,-2,-2,0.675,-2,0.527522936,0.446351931,0.640798226,0.664459161,0.635555556,-2,-2,0.538631347,-2,0.852331606,0.747368421,-2,-2,-2,0.851111111,-2,-2,0.72972973,0.851351351,0.632743363,-2,0.763636364,0.637168142,-2,-2,-2,0.638392857,0.645977011,-2,-2,-2,0.694690265,0.646799117,0.646799117,0.604856512,0.708530806,1,1,0.9,0.845744681,0.856521739,0.844393593,0.870159453,0.812195122,0.850815851,0.883054893,0.831081081,0.817518248,0.871287129,0.802409639,0.873096447,0.860730594,0.87962963,0.872727273,0.871559633,0.794202899,0.782369146,0.857506361,0.837378641,0.855421687,0.869074492,0.875278396,0.832579186,0.862068966,-2,0.871921182,-2,0.871040724,-2,-2,0.875,0.854214123,-2,0.521126761,0.406113537,-2,0.826086957,0.851955307,0.818181818,0.848758465,0.942857143,0.838951311,-2,0.845605701,0.810267857,0.873873874,0.83640553,0.868055556,-2,0.841163311,0.795505618,0.841309824,0.854117647,0.846522782,0.852216749,0.859188544,0.536817102,0.810298103,0.85026738,0.863741339,0.841860465,0.841463415,0.849604222,0.847368421,0.835955056,-2,-2,-2,-2,-2,0.764119601,0.639821029,0.625,-2,-2,0.643015521,0.795505618,0.847701149,0.839534884,0.862318841,0.82735426,0.834134615,0.861538462,0.835990888,0.856502242,0.879411765,0.832061069,-2,0.859060403,0.85,-2,0.862068966,0.840354767,-2,0.68,0.811320755,0.666666667,-2,-2,-2,-2,0.788359788,-2,-2,-2,-2,-2,-2
SOM,0.329383886,0.520094563,0.652173913,0.752475248,0.711656442,0.675,0.825123153,0.880319149,0.685236769,-2,0.790322581,-2,-2,-2,-2,0.829683698,-2,0.690104167,0.712793734,0.673629243,0.617414248,0.665024631,0.788617886,0.712468193,0.752403846,0.914357683,-2,0.794805195,0.85472155,0.662650602,0.616766467,0.614730878,0.806845966,0.700483092,0.650366748,0.39088729,0.59047619,0.498817967,0.446555819,0.458737864,0.385542169,-2,-2,-2,0.648910412,-2,0.471604938,0.427927928,0.70783848,0.607565012,0.702380952,-2,-2,0.472813239,-2,0.850543478,0.85971223,-2,-2,-2,0.923809524,-2,-2,0.703614458,0.862318841,0.699052133,-2,0.840193705,0.703791469,-2,-2,-2,0.702380952,0.714975845,-2,-2,-2,0.672209026,0.631205674,0.602836879,0.550827423,0.703045685,1,1,0.935185185,0.922222222,0.820960699,0.921375921,0.882926829,0.819587629,0.932160804,0.879177378,0.778313253,0.884318766,0.838541667,0.783163265,0.887096774,0.84596577,0.894607843,0.910411622,0.915632754,0.765957447,0.722713864,0.878627968,0.919480519,0.836787565,0.88647343,0.866348449,0.925120773,0.909090909,0.871921182,-2,-2,0.866504854,-2,-2,0.879310345,0.907990315,-2,0.455882353,0.293838863,-2,0.774193548,0.828313253,0.747474747,0.851941748,0.966666667,0.858921162,-2,0.893300248,0.889952153,0.888888889,0.911330049,0.958024691,-2,0.847619048,0.800959233,0.91280654,0.949238579,0.946015424,0.865789474,0.851662404,0.512755102,0.856353591,0.949152542,0.926289926,0.8875,0.894459103,0.904624277,0.914285714,0.896634615,-2,-2,-2,-2,-2,0.846975089,0.705741627,0.333333333,-2,-2,0.60807601,0.867788462,0.835962145,0.913151365,0.869230769,0.851318945,0.907216495,0.813559322,0.800486618,0.783653846,0.817610063,0.781767956,-2,0.882494005,0.785365854,-2,0.805418719,0.853080569,-2,0.619385343,0.843137255,0.630071599,-2,-2,-2,-2,0.717579251,-2,-2,-2,-2,-2,-2
DJI,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
ETH,0.35371179,0.52494577,0.697478992,0.669683258,0.740634006,0.711340206,0.862612613,0.888077859,0.739240506,-2,0.793650794,-2,-2,-2,-2,0.848552339,-2,0.744630072,0.75794621,0.701711491,0.656716418,0.719101124,0.830845771,0.764150943,0.801781737,0.869158879,-2,0.823671498,0.862527716,0.688195991,0.695530726,0.7154047,0.786516854,0.754424779,0.696145125,0.404395604,0.61487965,0.514099783,0.474945534,0.483221477,0.404867257,-2,-2,-2,0.660714286,-2,0.48758465,0.412280702,0.642701525,0.661605206,0.637554585,-2,-2,0.509761388,-2,0.854591837,0.762068966,-2,-2,-2,0.851528384,-2,-2,0.680709534,0.875831486,0.636956522,-2,0.765625,0.636956522,-2,-2,-2,0.638157895,0.64785553,-2,-2,-2,0.716775599,0.672451193,0.644251627,0.57483731,0.728337237,0.75,0.8,0.838095238,0.835978836,0.814655172,0.842342342,0.858426966,0.807228916,0.843317972,0.870588235,0.827433628,0.817745803,0.848410758,0.799054374,0.909774436,0.868303571,0.863945578,0.869369369,0.898419865,0.789772727,0.760752688,0.831658291,0.848780488,0.842857143,0.875,0.892778993,0.857142857,0.847727273,0.871040724,0.866504854,-2,-2,-2,-2,0.861538462,0.869955157,-2,0.512534819,0.334728033,-2,0.794666667,0.863128492,0.797546012,0.82,0.944444444,0.827715356,-2,0.838028169,0.824561404,0.838137472,0.841269841,0.879545455,-2,0.831509847,0.752759382,0.810473815,0.868360277,0.853427896,0.861313869,0.822429907,0.525821596,0.790450928,0.865789474,0.870748299,0.839449541,0.838164251,0.862068966,0.85078534,0.843612335,-2,-2,-2,-2,-2,0.785478548,0.63956044,0.333333333,-2,-2,0.638344227,0.825607064,0.870689655,0.839449541,0.833333333,0.848017621,0.84047619,0.838235294,0.834821429,0.823399558,0.845930233,0.828715365,-2,0.85745614,0.841163311,-2,0.844243792,0.834422658,-2,0.65720524,0.830188679,0.647702407,-2,-2,-2,-2,0.785340314,-2,-2,-2,-2,-2,-2
ERI,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
AGO,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
MOZ,0.307692308,0.492307692,0.5,0.84375,0.549019608,0.689655172,0.875,0.870967742,0.661538462,-2,0.816666667,-2,-2,-2,-2,0.846153846,-2,0.577777778,0.615384615,0.586206897,0.48,0.569230769,0.803278689,0.75,0.758064516,0.962962963,-2,0.818181818,0.830769231,0.80952381,0.620689655,0.509433962,0.637931034,0.783333333,0.606557377,0.390625,0.523076923,0.4,0.4,0.446153846,0.375,-2,-2,-2,0.73015873,-2,0.8,0.4,0.8,0.615384615,0.8,-2,-2,0.461538462,-2,0.913793103,0.857142857,-2,-2,-2,0.923076923,-2,-2,0.790322581,0.890625,0.8,-2,0.813559322,0.784615385,-2,-2,-2,0.8,0.796875,-2,-2,-2,0.738461538,0.661538462,0.6,0.507692308,0.640625,1,1,0.930232558,0.918032787,0.818181818,0.901639344,0.888888889,0.824561404,0.866666667,0.881355932,0.825396825,0.921875,0.887096774,0.685185185,0.789473684,0.904761905,0.866666667,0.890625,0.890909091,0.75,0.448275862,0.868852459,0.94,0.796875,0.846153846,0.828125,0.96875,0.909090909,0.875,0.879310345,-2,0.861538462,-2,-2,-2,0.951612903,-2,0.542372881,-2,-2,0.846153846,0.901639344,0.758064516,0.938461538,0.911764706,0.846153846,-2,0.859649123,0.938461538,0.836065574,0.907407407,0.876923077,-2,0.774193548,0.828125,0.868852459,0.861538462,0.887096774,0.830188679,0.775862069,0.288135593,0.736842105,1,0.90625,0.861538462,0.815384615,0.873015873,0.822580645,0.825396825,-2,-2,-2,-2,-2,0.844444444,0.796875,-2,-2,-2,0.646153846,0.876923077,0.857142857,0.841269841,0.859375,0.887096774,0.892307692,0.75,0.8125,0.815384615,1,0.938461538,-2,0.846153846,0.806451613,-2,0.815384615,0.828125,-2,0.615384615,0.705882353,0.661538462,-2,-2,-2,-2,0.78,-2,-2,-2,-2,-2,-2
ZMB,0.312910284,0.486899563,0.62601626,0.750566893,0.693877551,0.671834625,0.826966292,0.870731707,0.695431472,-2,0.753968254,-2,-2,-2,-2,0.808035714,-2,0.700239808,0.69193154,0.657701711,0.620347395,0.665914221,0.788029925,0.712264151,0.740576497,0.88863109,-2,0.772397094,0.837777778,0.662971175,0.637883008,0.628947368,0.761904762,0.736141907,0.642533937,0.376106195,0.581140351,0.473913043,0.427947598,0.445190157,0.388026608,-2,-2,-2,0.646532438,-2,0.442437923,0.376623377,0.694323144,0.595652174,0.682713348,-2,-2,0.458695652,-2,0.831202046,0.847222222,-2,-2,-2,0.90809628,-2,-2,0.682222222,0.861915367,0.692810458,-2,0.821826281,0.688453159,-2,-2,-2,0.687912088,0.699774266,-2,-2,-2,0.650655022,0.632608696,0.602173913,0.543478261,0.682983683,0.875,0.9,0.859813084,0.9,0.826086957,0.893665158,0.858426966,0.804761905,0.885057471,0.874407583,0.769911504,0.899038462,0.82195122,0.779620853,0.889447236,0.829977629,0.873303167,0.896860987,0.884875847,0.760445682,0.706989247,0.876574307,0.88647343,0.818615752,0.885393258,0.859030837,0.939732143,0.919908467,0.854214123,0.907990315,-2,0.869955157,-2,-2,0.951612903,-2,-2,0.479108635,0.312236287,-2,0.775132275,0.832402235,0.769230769,0.837416481,0.972222222,0.883018868,-2,0.854800937,0.885964912,0.86,0.879818594,0.922902494,-2,0.837004405,0.761061947,0.888337469,0.874709977,0.894366197,0.849878935,0.828638498,0.476415094,0.824468085,0.90237467,0.898190045,0.839449541,0.848192771,0.85978836,0.859007833,0.858093126,-2,-2,-2,-2,-2,0.843137255,0.690789474,0.375,-2,-2,0.596069869,0.85840708,0.863247863,0.867579909,0.872180451,0.85619469,0.86935867,0.830769231,0.799097065,0.796460177,0.798850575,0.762626263,-2,0.860927152,0.787472036,-2,0.810383747,0.84279476,-2,0.606126915,0.82,0.627192982,-2,-2,-2,-2,0.727513228,-2,-2,-2,-2,-2,-2
ZWE,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
MWI,0.524456522,0.6,0.660194175,0.360335196,0.6910299,0.675241158,0.528089888,0.486725664,0.662576687,-2,0.596330275,-2,-2,-2,-2,0.552777778,-2,0.63963964,0.648809524,0.64469914,0.678678679,0.662049861,0.617283951,0.630498534,0.588888889,0.480113636,-2,0.535502959,0.479452055,0.602209945,0.652597403,0.699680511,0.515406162,0.564738292,0.707865169,0.538461538,0.60704607,0.579514825,0.588075881,0.599447514,0.505434783,-2,-2,-2,0.585635359,-2,0.494350282,0.556097561,0.311653117,0.630727763,0.298913043,-2,-2,0.595687332,-2,0.524271845,0.308016878,-2,-2,-2,0.460704607,-2,-2,0.598901099,0.520775623,0.302702703,-2,0.416201117,0.302702703,-2,-2,-2,0.307901907,0.302259887,-2,-2,-2,0.557951482,0.614555256,0.606469003,0.60916442,0.625,0.125,0.1,0.408602151,0.459807074,0.435233161,0.43258427,0.458100559,0.552631579,0.46,0.526610644,0.618131868,0.463276836,0.514880952,0.604105572,0.471471471,0.568245125,0.5,0.445378151,0.485875706,0.565359477,0.596610169,0.483282675,0.474777448,0.589820359,0.486111111,0.519125683,0.465373961,0.487394958,0.521126761,0.455882353,-2,0.512534819,-2,-2,0.542372881,0.479108635,-2,-2,0.478723404,-2,0.642622951,0.521452145,0.676258993,0.551912568,0.625,0.474178404,-2,0.510144928,0.461956522,0.50137741,0.480113636,0.455555556,-2,0.548913043,0.554945055,0.456193353,0.49137931,0.456647399,0.510574018,0.51744186,0.60518732,0.455414013,0.471153846,0.458923513,0.467236467,0.491176471,0.504702194,0.511182109,0.493150685,-2,-2,-2,-2,-2,0.378600823,0.309782609,1,-2,-2,0.60916442,0.450819672,0.575971731,0.494285714,0.449152542,0.489010989,0.511695906,0.510204082,0.559556787,0.575342466,0.589090909,0.604863222,-2,0.525745257,0.548746518,-2,0.593220339,0.527027027,-2,0.682926829,0.647058824,0.682926829,-2,-2,-2,-2,0.627388535,-2,-2,-2,-2,-2,-2
ZAF,0.707112971,0.561983471,0.275862069,0.267241379,0.447368421,0.492385787,0.371308017,0.325892857,0.378238342,-2,0,-2,-2,-2,-2,0.37826087,-2,0.429184549,0.425339367,0.391111111,0.471428571,0.43231441,0.41509434,0.385321101,0.383333333,0.311688312,-2,0.334821429,0.299145299,0.456066946,0.477386935,0.497560976,0.309322034,0.384937238,0.423236515,0.683333333,0.523012552,0.590909091,0.639004149,0.645299145,0.55982906,-2,-2,-2,0.541125541,-2,0.790794979,0.588235294,0.3,0.516528926,0.294605809,-2,-2,0.615702479,-2,0.386138614,0.169934641,-2,-2,-2,0.32780083,-2,-2,0.5625,0.358649789,0.307053942,-2,0.308333333,0.298755187,-2,-2,-2,0.298755187,0.290748899,-2,-2,-2,0.481327801,0.466942149,0.512396694,0.541322314,0.433035714,-2,-2,0,0.284263959,0.404761905,0.300847458,0.313559322,0.359090909,0.317180617,0.358139535,0.4125,0.293023256,0.372197309,0.445454545,0.275,0.383966245,0.361344538,0.313304721,0.30212766,0.388059701,0.39408867,0.366666667,0.308370044,0.389140271,0.314655172,0.326359833,0.285714286,0.326271186,0.406113537,0.293838863,-2,0.334728033,-2,-2,-2,0.312236287,-2,0.478723404,-2,-2,0.407407407,0.228915663,0.420118343,0.389121339,-2,0.294117647,-2,0.316742081,0.292887029,0.372881356,0.298319328,0.282511211,-2,0.395833333,0.453781513,0.279187817,0.324675325,0.287037037,0.390697674,0.419642857,0.506726457,0.312169312,0.323671498,0.289473684,0.330275229,0.351219512,0.320652174,0.297142857,0.337552743,-2,-2,-2,-2,-2,0.201342282,0.292887029,1,-2,-2,0.549586777,0.313807531,0.366492147,0.333333333,0,0.323529412,0.333333333,0.333333333,0.344827586,0.435897436,0.454976303,0.424528302,-2,0.345833333,0.372881356,-2,0.427350427,0.352697095,-2,0.527196653,-2,0.514522822,-2,-2,-2,-2,0.436619718,-2,-2,-2,-2,-2,-2
